,Stock,Close,12EMA,26EMA,MACDHist,SignalMACD,CloseSlope,ShortEMASlope,LongEMASlope,MACDHistSlope,SignalMACDSlope,PositiveIndicator
159,ROSSARI.NS,1305.0,1246.8360037895063,1214.3793154529876,32.45668833651871,-30.327223524194604,12.949951171875,10.575272038271578,7.2496547637611,61.58775939852694,-0.532366203081029,4
160,ADANIGREEN.NS,1284.300048828125,1249.2356018588046,1202.1235360116596,47.112065847145004,-41.663028793828175,13.25,6.375353994421857,6.574121025317254,94.4228987251854,-1.3622592633292072,4
161,SPANDANA.NS,569.7999877929688,574.7017166049153,578.8184775954596,-4.116760990544321,3.7652970827868226,2.8499755859375,-0.891223420353981,-0.7214791841993247,-8.063777744933986,0.08786597693937503,2
162,TIMKEN.NS,1320.199951171875,1310.7531951427547,1314.859609060861,-4.106413918106227,8.241555705893294,10.449951171875,1.7175920052945912,0.42722736888094914,-9.503192472626097,-1.0337854469467658,3
163,VGUARD.NS,265.75,254.0791346728634,243.57815366821407,10.500981004649333,-6.270080628513853,-0.54998779296875,2.1219755140248253,1.7737477065428777,20.653734201816718,-1.05772509403387,3
164,TATAPOWER.NS,106.94999694824219,105.53554803949834,104.12317892115898,1.412369118339356,-1.4828144749158758,2.2999954223632812,0.25717252886252595,0.22614544216665422,2.7937111499828404,0.017611339144129712,5
165,VINATIORGA.NS,1773.4000244140625,1770.1284949893488,1732.540377394916,37.58811759443279,-47.53528838528752,5.0999755859375,0.5948235317659964,3.2687717615317524,77.85018341863133,2.4867926977136747,5
166,GNFC.NS,374.3500061035156,377.3622588713053,368.46614391927045,8.89611495203485,-13.150786217850852,5.300018310546875,-0.5476823214162891,0.4707089747396367,18.810621200225626,1.063667816454,4
167,NAM-INDIA.NS,370.0,356.5018815800394,350.2482064051219,6.253675174917532,-4.258109623229115,2.5,2.4542033490836843,1.5801434875902487,11.633290488341629,-0.49889138792210463,4
168,TITAN.NS,1569.5,1556.9072458508476,1529.582357822097,27.324888028750593,-18.868584775979407,-21.9000244140625,2.2895916634822697,3.193411374232255,55.55359576825117,-2.114075813192798,3
169,CANFINHOME.NS,553.4500122070312,538.9802956573385,536.3420788647161,2.6382167926224156,2.0081226602283797,-4.0,2.6308575544895803,1.3686346673852086,4.0142106981404595,-1.1615848632126986,3
170,IOB.NS,17.149999618530273,16.760208461728798,16.547893206467922,0.2123152552608758,-0.17850428031463136,0.5,0.07087111941844881,0.04816851296498825,0.40192790406829104,-0.008452743736561102,4
171,GAEL.NS,165.14999389648438,168.86916371227377,163.9485783736964,4.920585338577382,-7.491543658711038,2.3499908447265625,-0.6762126937798882,0.09611324182301928,10.613496612757672,0.6427395800334139,4
172,STARCEMENT.NS,109.55000305175781,108.94313112205649,106.06741332718771,2.875717794868777,-2.772239535360013,0.5,0.11034035085478422,0.2786071779656112,5.919702416848381,-0.025869564877191387,4
173,SOBHA.NS,499.54998779296875,480.26982442519284,476.5014650228257,3.768359402367139,0.7184764883338043,3.25,3.505484248686571,1.8438818216114896,5.875116377659197,-1.1217089726752358,4
174,BRIGADE.NS,267.45001220703125,262.277369964894,259.69742400815596,2.5799459567380154,-1.7846177067118008,7.45001220703125,0.9404804076613118,0.6202070559099866,4.839618561724706,-0.19883206250655383,4
175,ERIS.NS,694.5,696.041088213128,672.7987834912261,23.24230472190186,-25.536733153520522,-14.29998779296875,-0.28019785693243193,1.7360973207019015,48.50090462143805,0.5736071079046638,3
176,GRASIM.NS,1427.6500244140625,1421.1355541085054,1405.5314188155673,15.604135292938054,-11.38004043987438,-16.9000244140625,1.1844491464648854,1.7694884478794393,31.79330988729066,-1.056023713265919,3
177,AMBUJACEM.NS,329.5,323.1943973223837,317.23677975849427,5.957617563889414,-5.522402635930153,5.29998779296875,1.1464732141120066,0.9810576193204383,11.74981953298726,-0.10880373198981541,4
178,TATACOMM.BO,1132.800048828125,1084.1980209029136,1088.1028109864947,-3.9047900835810196,11.70373768183019,9.4000244140625,8.836732350038346,3.5757790273305545,-13.070533489869831,-1.9497368995622928,3
179,NESTLEIND.NS,17538.69921875,17471.394901367712,17245.059168129636,226.3357332380765,-189.6553983233813,-219.80078125,12.23714861496046,23.491204049627413,463.92552191081995,-9.170083728673802,3
180,FLUOROCHEM.NS,930.2000122070312,853.8389782905997,817.4715715454266,36.36740674517307,-33.474432843160635,10.85003662109375,13.88382434844209,9.018275252928447,67.8692643948325,-0.7232434755031107,4
181,DHANI.NS,169.0,174.43139726268436,180.9668231382935,-6.53542587560915,7.892698308897718,-2.399993896484375,-0.9875267750335297,-0.9573458510634794,-13.040670827248249,-0.33931810832214193,0
182,COALINDIA.NS,149.0,146.75095001894718,143.46958780572027,3.281362213226913,-3.6404901857434786,1.399993896484375,0.4089181783732556,0.44243297554237415,6.596239223622945,0.08978199312914148,5
183,SONATSOFTW.NS,673.25,638.791443098344,610.6916848784604,28.099758219883597,-21.305175546594914,12.8499755859375,6.265192163937513,5.004665209723157,54.93898948555284,-1.6986456683221718,4
184,ADVENZYMES.NS,414.1000061035156,447.6029337975349,440.5566650237096,7.046268773825261,-17.529945813036047,1.149993896484375,-6.091441398912593,-2.116532713615527,18.06744623294759,2.620919259802694,3
185,KSCL.NS,711.3499755859375,728.5464480288393,696.7214280421288,31.825019986710572,-43.07410934382938,7.0,-3.1266313532548793,1.170283803504617,67.94695513018064,2.8122723392797013,4
186,NOCIL.NS,206.9499969482422,206.19569110160634,200.52781192012094,5.667879181485404,-7.152275104568202,4.5999908447265625,0.1371465175701303,0.5137748022497135,11.71238664765039,0.37109898077069925,5
187,HCLTECH.NS,940.7000122070312,938.1456474598046,936.698568549859,1.447078909945617,2.546358818852626,-10.0,0.46442995404117937,0.32011549257367733,2.749843358423732,-0.9983594321995604,3
188,VALIANTORG.NS,1544.4000244140625,1590.1391139787556,1575.9302489801594,14.208864998596255,-45.49527979006391,15.25,-8.316198102671478,-2.5224179652877865,34.2115101345762,7.821603697866905,3
189,BALAMINES.NS,2660.0,2719.323074040149,2560.2763635078263,159.04671053232278,-181.67434273235608,-76.800048828125,-10.786013461845414,7.977890919373749,336.8573254458647,5.656908050008326,3
190,AMARAJABAT.NS,740.2000122070312,754.6583343274054,773.3824720885877,-18.724137761182305,16.89723755990143,1.10003662109375,-2.628785840068076,-2.654596790524579,-37.474086472821114,0.4567250503202196,2
191,GODREJIND.NS,523.5499877929688,534.9622712032474,531.659104815517,3.303166387730357,-6.9247005691585075,-3.85003662109375,-2.0749606200506605,-0.6487293618039303,8.032564033707445,0.9053835453570374,2
192,RCF.NS,81.75,82.51476856945058,80.75385014664005,1.7609184228105335,-2.1611073088131496,0.5,-0.13904883080920172,0.07969198826880586,3.7405776646990745,0.10004722150065426,4
193,MINDAIND.NS,579.0499877929688,571.2219749265279,556.8013712004384,14.420603726089439,-10.680055575016235,-11.6500244140625,1.4232750666255924,1.7798893274024294,29.197821712955715,-0.9351370377683015,3
194,VENKEYS.NS,2674.89990234375,2348.6815037596452,2128.16108326066,220.52042049898546,-191.0306474374821,74.7998046875,59.31243610620095,43.73910552664711,425.4675104184171,-7.372443265375836,4
195,JINDALSAW.NS,111.6500015258789,98.89584247680519,92.37291079067086,6.522931686134328,-4.658211841978481,3.5500030517578125,2.318938008922487,1.5421672588166473,12.269092622162816,-0.46617996103896253,4
196,MAZDOCK.NS,211.5,212.22118966965942,247.16336523716328,-34.94217556750385,50.0519899957563,3.149993896484375,-0.13112539448351868,-2.8530692189730757,-72.60629495949726,-3.7774536070631086,1
197,COROMANDEL.BO,795.6500244140625,801.3934999676329,784.9477812757442,16.445718691888715,-16.92018831834247,-4.25,-1.0442682824673284,0.8561794510654863,34.791885117310244,0.11861740661343845,3
198,MAHSCOOTER.NS,3750.0,3669.617706827081,3610.832319428545,58.78538739853593,-33.58675761720189,0.0,14.614962395075963,11.133414445716426,114.08922684771233,-6.299657445333512,3
199,SAIL.NS,121.55000305175781,123.45817876154554,119.85133642485884,3.6068423366866966,-5.949267106300608,0.350006103515625,-0.3469410381432283,0.13589333015191585,7.696519041668537,0.5856061924034774,4
