,Stock,Close,12EMA,26EMA,MACDHist,SignalMACD,CloseSlope,ShortEMASlope,LongEMASlope,MACDHistSlope,SignalMACDSlope
28,HUDCO.NS,48.5,47.706947960937136,46.42134843067501,1.2855995302621253,-1.1264100936640435,0.15000152587890625,0.1441912798296059,0.1662921255460006,2.593299906240645,-0.03979735914952065
29,EMAMILTD.NS,525.0,506.26561300691503,502.55499787303665,3.7106151338783775,-2.118909703443186,17.5,3.406252180560898,1.7956001701571154,5.810578257352972,-0.3979263576087979
30,PFIZER.NS,5179.0,5195.133719851978,5181.164864133549,13.96885571842904,-46.5940635842365,54.5,-2.933403609450579,-0.17318913068356778,30.697925915625092,8.156301966451856
31,WOCKPHARMA.NS,646.9000244140625,657.7919471554678,621.9161302214368,35.875816934031036,-45.75409026053029,26.25,-1.9803495893464742,1.9987115354100524,75.7306949928186,2.4695683316248136
32,ROSSARI.NS,1304.0999755859375,1246.6975384950351,1214.3126469778717,32.384891517163396,-30.312864160323542,12.0499267578125,10.436806743800389,7.182986288645225,61.51596257917163,-0.518006839209967
33,HEIDELBERG.NS,251.75,248.69877533272194,244.68248857525504,4.016286757466901,-3.4780107238633255,-2.1999969482421875,0.5547681213232636,0.5654009139796017,8.04320630759014,-0.1345690084008937
34,THERMAX.NS,1424.6500244140625,1431.65003340101,1428.1756636891566,3.474369711853342,-8.829268550157307,13.050048828125,-1.27272890671793,-0.2820511420075036,7.93941718841711,1.3387247095759918
35,MCDOWELL-N.NS,616.0,593.6981541427057,574.6603613466411,19.037792796064537,-14.63294085718768,3.5999755859375,4.054881064962615,3.3071710922687316,37.32787561943519,-1.101212984719215
36,^BSESN,51514.0703125,50925.4989128636,50241.21934673962,684.2795661239797,-480.12065390887494,-420.80859375,107.01298175207194,101.82807726082683,1363.3742277567144,-51.03972805377617
37,BALAMINES.NS,2659.89990234375,2719.3076744007262,2560.268948866623,159.03872553410338,-181.6727457327122,-76.900146484375,-10.801413101268281,7.970476278170281,336.8493404476453,5.658505049652206
38,SFL.NS,2050.89990234375,2053.3982997253556,2044.6410840429094,8.757215682446258,-6.495863474468462,7.5499267578125,-0.4542540693828414,0.5007054640673232,18.46939089834268,-0.5653380519944493
39,ALOKINDS.NS,20.5,20.63481073128922,20.5143673906742,0.12044334061502227,-0.1036253100612664,0.10000038146972656,-0.024511042052587584,-0.001149391253935761,0.26424833202869635,-0.004204507638438965
40,REDINGTON.NS,239.85000610351562,212.717570895689,198.01949857404034,14.698072321648652,-7.836262463889374,-6.75,4.933170037786681,3.3464406023580295,27.809415207868653,-1.7154524644398208
41,SHREECEM.NS,27795.400390625,27566.657171585364,27740.85308549584,-174.19591391047652,273.40852868708663,172.25,41.58967618902534,4.3637844103323005,-385.6177195996461,-24.803153694152513
42,RECLTD.NS,146.64999389648438,143.3233161561257,139.83484846394484,3.488467692180876,-3.0719031227120768,1.1999969482421875,0.604850498247032,0.5452116346031914,6.917296520717912,-0.10414114236720007
43,DISHTV.NS,15.649999618530273,14.591949798817494,13.292090996949248,1.299858801868245,-1.143930704572454,0.19999980926513672,0.19237269449323335,0.18863268972648228,2.595977598969739,-0.03898202432394782
44,AIAENG.NS,1935.0,1926.665066516673,1916.5021242020266,10.162942314646443,-9.780225318493143,27.9000244140625,1.5154424515139908,1.4798300638378805,20.290272241616776,-0.0956792490383247
45,STAR.NS,759.75,790.1834638023802,811.5879048822424,-21.40444107986218,17.711055393967243,-3.5,-5.533357054978296,-4.1470323905793975,-41.422557495325464,0.9233464214737346
46,MOTILALOFS.NS,796.7000122070312,786.308759260889,745.3056775282673,41.003081732621695,-41.332760950392604,10.79998779296875,1.8893187174803643,4.111546774301132,84.22839152206416,0.08241980444272201
47,PGHH.NS,13091.599609375,13207.139393860709,13250.42838263482,-43.2889887741112,-12.323267764455263,99.0,-21.00723354285583,-12.706301860784151,-78.27704586615073,13.903064134641614
48,SUNPHARMA.NS,676.4000244140625,682.1071011938004,674.809241262295,7.2978599315054,-12.479416997768874,5.35003662109375,-1.037650323588764,0.12726265214132582,15.76063283874089,1.2953892665658664
49,CENTRALBK.NS,19.25,18.71171342782205,18.126951780313085,0.5847616475089659,-0.5315277484502859,0.7000007629394531,0.09787028585053648,0.08984385757495517,1.1614968667423504,-0.013308474764670009
50,JMFINANCIL.NS,86.0,84.52465862476065,83.30605028366759,1.2186083410930593,-0.44677581313970716,0.4499969482421875,0.2682438864071486,0.21551597730659466,2.3844887730855646,-0.192958131988338
51,BIRLACORPN.BO,1259.8499755859375,1206.0356806470631,1128.0474286550825,77.98825199198063,-77.35159625189999,42.2999267578125,9.784417261613498,10.544203754468299,156.73629047681607,-0.15916393502017456
52,CONCOR.NS,695.4500122070312,653.9745992436505,623.208980524051,30.7656187195995,-21.94689217956857,2.29998779296875,7.540984175160133,5.779282534638469,59.76953579867734,-2.2046816350077307
53,VOLTAS.NS,1028.300048828125,1003.2283568937294,993.9959535033171,9.232403390412287,-6.46426864927454,15.10003662109375,4.558489442617315,2.7443276259846243,16.650644964191883,-0.6920336852844375
54,KRBL.NS,214.14999389648438,218.75549929230624,214.58579750645464,4.169701785851601,-7.876711234774503,11.349990844726562,-0.8373646174221676,-0.03486428879762116,9.141903900327748,0.926752362230725
55,SCHNEIDER.NS,127.44999694824219,119.48688624304776,110.55791796335798,8.928968279689784,-6.642685286382578,1.2999954223632812,1.447838310035337,1.3513663187907383,17.76146456813497,-0.5715707483268018
56,HDFCBANK.NS,1495.800048828125,1483.5621235557835,1465.3551153553915,18.20700820039201,-11.296465760842388,-15.89990234375,2.2250773222438056,2.4355946778184716,36.62453375635869,-1.7276356098874075
57,MRF.NS,83527.25,82076.51723096691,81200.04761821292,876.4696127539937,-351.6116161618449,443.796875,263.7695943696599,186.17619054297393,1675.3458216813015,-131.21449914803725
58,MINDTREE.NS,2379.0,2275.7822918786333,2200.9865161991816,74.79577567945171,-49.69492126879821,-39.300048828125,18.76685602206635,14.24107870406533,145.0657740409024,-6.275213602663378
59,BLUEDART.NS,6083.60009765625,5930.322415030283,5716.146001512497,214.1764135177864,-196.2312559915052,74.9501953125,27.86866956835729,29.39632769150012,429.8804851587156,-4.486289381570316
60,CEATLTD.NS,1326.9000244140625,1317.2676433525057,1338.9027446931946,-21.635101340688834,31.980895288280685,2.3499755859375,1.7513420111920368,-0.9602176223304468,-45.98176231490015,-2.5864484868979574
61,ULTRACEMCO.NS,6566.7001953125,6583.463244920228,6541.433000733936,42.03024418629229,-32.8524218798282,-34.64990234375,-3.047827201405198,2.0213755662853146,89.1296911402751,-2.2944555766160235
62,ADANIPORTS.NS,820.7999877929688,776.6921344905668,764.2909134847511,12.401221005815728,-8.331218981361975,22.5999755859375,8.01960969134575,4.520725944657329,21.303558264943035,-1.0175005061134401
63,SHOPERSTOP.NS,229.60000610351562,219.3443363147639,212.46482469613392,6.8795116186299765,-4.694086075852475,5.95001220703125,1.864667234318489,1.3708145125905276,13.265170515531992,-0.5463563856943754
64,TCS.NS,3118.800048828125,3122.4520983701586,3111.5664522077677,10.885646162390913,-2.529321849827438,-34.199951171875,-0.6640090076425622,0.5786877296286548,23.013989062053042,-2.089081078140869
65,CUMMINSIND.NS,795.5499877929688,804.2340884592338,820.2371544061909,-16.003065946957122,12.287383575035918,15.70001220703125,-1.5789273938664792,-1.9749733290577751,-32.40217782910554,0.928920592980301
66,SUNTECK.NS,287.25,276.03745788627356,274.2880072613841,1.7494506248894481,2.3569518286942612,8.75,2.038644020677509,1.0369594190892713,2.4972166481906584,-1.0266006133959271
67,PRESTIGE.NS,272.95001220703125,271.30995402725466,273.685376684257,-2.375422657002332,3.776623450969633,1.0,0.2981923963230315,-0.058829158178070884,-5.107866868505766,-0.3503001984918246
68,POWERGRID.NS,225.75,226.4296072290461,224.05221799567434,2.3773892333717583,-3.228376528055131,1.350006103515625,-0.12356495073566975,0.135822560346071,5.014165977825257,0.2127468236708432
69,DCBBANK.NS,102.44999694824219,102.20833344656673,100.20849860496885,1.999834841597874,-1.6388556240651198,0.899993896484375,0.04393881848645265,0.17931986746187079,4.135050732171166,-0.09024480438318871
70,M&MFIN.NS,161.60000610351562,159.23685698246547,162.1650248978756,-2.9281679154101425,4.77467164618881,1.600006103515625,0.42966347655456616,-0.04520150354881025,-6.3312008109236615,-0.4616259326946661
71,HDFCAMC.NS,2998.39990234375,2897.081640516094,2864.6557333058845,32.425907210209516,-7.383380463250382,33.5,18.42150215048332,10.699533523029004,57.129845792964716,-6.260631686739784
72,GESHIP.NS,426.8500061035156,408.876083253001,386.1993368945123,22.676746358488685,-23.227194886468425,2.149993896484375,3.2679859728207816,3.2520535367202115,45.3375602808768,0.13761213199493483
73,RELAXO.NS,1059.0,1057.3145631571522,1001.1087955038195,56.205767653332714,-48.515359631988844,-28.4000244140625,0.30644306233602947,4.631296359694488,116.73638860402389,-1.9226020053359747
74,CESC.NS,686.4000244140625,676.677998181973,661.9368075184302,14.741190663542739,-16.321042909936182,6.20001220703125,1.7676411331071904,1.9570573516505192,29.671797545628806,0.39496306159835726
75,SUVENPHAR.NS,519.0499877929688,517.5037275028922,518.475522640865,-0.9717951379728902,-1.4810358304475304,14.649993896484375,0.2811382345593074,0.04595721216833226,-2.1787712983367555,0.6132077421051052
76,DLF.NS,291.20001220703125,280.0606928201796,272.6720022931067,7.388690527072924,-4.337380204372241,3.9000244140625,2.0253307976093993,1.4822407931139878,14.234291049650437,-0.7628275806751716
77,PIDILITIND.NS,2055.0,2025.082487199693,1957.7738221290642,67.30866507062888,-58.24069003042846,-12.10009765625,5.439547781873898,7.778094229674707,136.95587658905856,-2.2669937600501058
78,DEEPAKNTR.NS,1758.5,1775.471932627991,1757.6663300215832,17.805602606407774,-28.23667649257756,-1.8499755859375,-3.0858059323618363,0.06669359827310473,38.76370474345049,2.6077684715424425
79,NBCC.NS,47.75,48.071690726097664,47.090516465465996,0.9811742606316685,-1.2872918652572536,0.6500015258789062,-0.05848922292685188,0.052758682762721776,2.0735964269529106,0.07652940115639617
80,OIL.NS,136.89999389648438,133.01601454109604,129.62630094618046,3.3897135949155768,-3.1832201674735967,0.79998779296875,0.7061780646160685,0.5818954360243254,6.6551445612394105,-0.05162335686049557
81,CIPLA.NS,954.5499877929688,933.8975325333267,916.3678365374751,17.529695995851625,-15.11739393593593,8.0999755859375,3.754991865389343,3.0545721004394863,34.358972226753394,-0.6030755149789258
82,FSL.NS,143.39999389648438,138.1230943432817,131.9503500514093,6.172744291872419,-5.926922403175484,3.79998779296875,0.9594362824005032,0.9159715076060024,12.302023808950338,-0.06145547217423353
83,BAJAJFINSV.NS,11740.0,11568.183074435605,11202.059865158866,366.12320927673863,-365.6591218813205,-89.900390625,31.23944101170855,43.03521078729136,744.0421883290601,-0.11602184885452971
84,JKTYRE.NS,128.75,126.10882830007931,122.62854960101701,3.4802786990622963,-2.99547070758894,0.5500030517578125,0.48021303634921253,0.4897160319186469,6.970060393694027,-0.12120199786833918
85,VINATIORGA.NS,1772.9000244140625,1770.0515719124257,1732.503340357879,37.548231554546646,-47.527311177310295,4.5999755859375,0.517900454842902,3.2317347244947996,77.81029737874519,2.4947699056909016
86,IRCON.NS,46.099998474121094,47.88624552314824,47.27043845162459,0.6158070715236477,-1.0538800901646608,-0.7000007629394531,-0.32477219073221164,-0.09363519820028188,1.462751135579225,0.10951825466025311
87,VTL.NS,1278.9000244140625,1287.6368710918437,1273.080366919809,14.556504172034693,-21.393396751658003,8.5,-1.5885175777784752,0.46557259954033725,31.167098521388198,1.7092231449058275
88,DRREDDY.NS,5298.0,5264.814270455478,5184.987472200306,79.82679825517243,-93.84651099031532,-18.5,6.033769008094168,9.041002223975738,162.66082972622644,3.504928183785708
89,TATACOMM.NS,1136.0,1084.767521160894,1088.3896565652765,-3.6221354043825613,11.679118247887441,13.050048828125,9.314996152564618,3.8088274747778996,-12.75043948655184,-2.0142457108762173
90,NCC.NS,80.3499984741211,82.22939926523443,81.06460375156985,1.1647955136645862,-1.5957111449019858,2.1500015258789062,-0.3417092347478814,-0.05716842219590035,2.6141318398811535,0.10772890780934974
91,CAPLIPOINT.NS,589.0499877929688,591.7267604019643,569.245985529286,22.48077487267824,-27.76560901064661,0.5,-0.48668592890828677,1.584320181094654,47.03255585535942,1.32120853449209
92,AEGISCHEM.NS,371.70001220703125,349.3940643868975,335.6149721109442,13.779092275953303,-12.167673194814196,15.850006103515625,4.055626876387919,2.8868032076869667,26.389360883205654,-0.40285477028477956
93,HUHTAMAKI.NS,288.75,279.8460518677075,278.0471174648123,1.7989344028952132,-0.07380910563509319,-1.600006103515625,1.6188996604168437,0.8562306028150601,2.835199748188643,-0.43128132431503
94,CANFINHOME.NS,553.4500122070312,538.9802956573385,536.3420788647161,2.6382167926224156,2.0081226602283797,-4.0,2.6308575544895803,1.3686346673852086,4.0142106981404595,-1.1615848632126986
95,SUNDARMFIN.NS,2478.300048828125,2463.7313424894132,2453.27464951509,10.456692974323232,-3.047643115169169,-11.64990234375,2.6488556979475106,2.0020319450432,20.266562195742154,-1.8522624647885155
96,ICICIBANK.NS,643.3499755859375,641.2307773674426,626.0510701276745,15.17970723976805,-14.241266094527699,-6.75,0.38530876699906,1.3839124366611486,31.358018149198188,-0.2346102863100885
97,NTPC.NS,110.75,110.52767655178332,109.10020300549832,1.4274735462850003,-1.7752253495674286,0.5500030517578125,0.040422445130303686,0.13198375956014274,2.9465084069998397,0.08693795082060696
98,ALKEM.NS,3154.0,3004.1601708986545,2944.1644452720943,59.995725626560215,-50.59211148595796,52.25,27.243605291153926,16.786844378232217,109.53469034019872,-2.3509035351505645
99,SANOFI.NS,7776.89990234375,7742.528962005173,7731.698284738813,10.830677266359999,-9.832476021946041,31.39990234375,6.249261879741425,3.6161294083949542,19.028222061373526,-0.24955031110349069
100,JUBLFOOD.NS,3032.0,3033.2108452986367,2972.2933269335076,60.917518365129126,-50.685453325160665,-23.75,-0.220153690661391,4.776533845319591,126.83172426623923,-2.5580162599921223
101,UFLEX.NS,448.95001220703125,440.8136167430297,428.8220850396911,11.99153170333858,-12.577417782159154,3.70001220703125,1.4793446298185131,1.610234173387255,24.113952950245903,0.14647151970514294
102,KNRCON.NS,219.25,219.65750619050593,214.90147001591927,4.756036174586654,-4.866694649740162,-2.100006103515625,-0.07409203463745939,0.34788239872645477,9.934046782537223,0.02766461878837667
103,LAURUSLABS.NS,533.4500122070312,513.470603786936,491.1981972629389,22.272406523997063,-21.100238183757618,0.95001220703125,3.6326197127445994,3.3801451955274047,44.29233853077693,-0.2930420850598594
104,TORNTPHARM.NS,2801.64990234375,2735.700995235665,2688.155590063496,47.54540517216856,-45.7652985998575,16.0,11.990710383288388,9.07954498242043,92.17964494346916,-0.4450266430777674
105,STLTECH.NS,254.25,246.11419645335397,238.74190293419505,7.372293519158916,-6.025956443853235,-1.79998779296875,1.4792370084810784,1.2406477652644128,14.505997795101166,-0.3365842688264209
106,VIPIND.NS,377.5,364.21185897064686,355.71808112468716,8.493777845959698,-4.982971993299777,-5.25,2.416025641700571,1.7425535100250613,16.314083560243887,-0.8777014631649811
107,HEROMOTOCO.NS,2959.75,2943.9343292354165,2924.0907215736156,19.84360766180089,-3.6639247757573736,-17.0,2.875576502651711,2.852742274110824,39.66438109506089,-4.044920721510879
108,COROMANDEL.BO,797.0,801.6011885193157,785.0477794672952,16.55340905202047,-16.94172639036882,-2.9000244140625,-0.8365797307845924,0.956177642616467,34.899575477442,0.09707933458708595
109,RELIANCE.NS,2165.85009765625,2058.6771149392935,2016.4733009510142,42.20381398827931,-16.89082144975005,-3.0498046875,19.48599685762838,11.950143736418795,76.87177485534903,-6.3282481346323145
110,UTIAMC.NS,758.7000122070312,745.2188325532366,709.7980737735443,35.42075877969228,-37.73474975050174,-4.8499755859375,2.4511235734172487,3.912155074679049,72.30254906064636,0.5784977427023605
