Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,129.5,130.8000030517578,127.44999694824219,128.6999969482422,789849,0,0,0.0,0.0,,,,,,,
2021-01-05,127.5999984741211,128.85000610351562,127.19999694824219,127.9000015258789,304763,0,0,0.0,0.0,,,,,,,
2021-01-06,128.39999389648438,130.3000030517578,126.0,128.3000030517578,533522,0,0,0.0,0.0,0.40000152587890625,,,,,,
2021-01-07,128.3000030517578,129.3000030517578,126.75,127.0999984741211,373726,0,0,0.0,0.0,-1.2000045776367188,,,,,,
2021-01-08,128.0,129.6999969482422,126.9000015258789,127.30000305175781,418636,0,0,0.0,0.0,0.20000457763671875,,,,,,
2021-01-11,127.44999694824219,128.14999389648438,124.4000015258789,125.69999694824219,281953,0,0,0.0,0.0,-1.600006103515625,,,,,,
2021-01-12,126.25,132.0,125.30000305175781,129.3000030517578,1353572,0,0,0.0,0.0,3.600006103515625,,,,,,
2021-01-13,130.4499969482422,139.39999389648438,130.10000610351562,133.85000610351562,6035663,0,0,0.0,0.0,4.5500030517578125,,,,,,
2021-01-14,134.60000610351562,134.75,131.1999969482422,131.5,585228,0,0,0.0,0.0,-2.350006103515625,,,,,,
2021-01-15,130.10000610351562,134.39999389648438,128.0,128.85000610351562,1079318,0,0,0.0,0.0,-2.649993896484375,,,,,,
2021-01-18,129.64999389648438,129.64999389648438,126.0,126.3499984741211,448206,0,0,0.0,0.0,-2.5000076293945312,,,,,,
2021-01-19,126.9000015258789,130.39999389648438,126.6500015258789,128.25,589870,0,0,128.59166781107584,0.0,1.9000015258789062,,,,,,
2021-01-20,127.9000015258789,129.5500030517578,127.6500015258789,128.0500030517578,282659,0,0,128.50833477118076,0.0,-0.1999969482421875,-0.08333303989508067,,,,,
2021-01-21,128.5,128.8000030517578,126.0,126.55000305175781,215639,0,0,128.2070529681926,0.0,-1.5,-0.301281802988143,,,,,
2021-01-22,126.4000015258789,127.30000305175781,124.55000305175781,124.8499984741211,270335,0,0,127.69058304602777,0.0,-1.7000045776367188,-0.5164699221648448,,,,,
2021-01-25,125.5999984741211,125.8499984741211,121.69999694824219,122.3499984741211,279326,0,0,126.86895465034982,0.0,-2.5,-0.8216283956779478,,,,,
2021-01-27,121.9000015258789,123.5,120.6500015258789,121.05000305175781,186778,0,0,125.97373132748952,0.0,-1.2999954223632812,-0.8952233228603035,,,,,
2021-01-28,119.0999984741211,123.44999694824219,119.0999984741211,122.3499984741211,225758,0,0,125.41623396543284,0.0,1.2999954223632812,-0.5574973620566794,,,,,
2021-01-29,122.5999984741211,123.55000305175781,120.4000015258789,121.0999984741211,188636,0,0,124.75219773600026,0.0,-1.25,-0.6640362294325826,,,,,
2021-02-01,121.94999694824219,125.44999694824219,120.80000305175781,122.69999694824219,533866,0,0,124.43647453788363,0.0,1.5999984741210938,-0.3157231981166291,,,,,
2021-02-02,123.6500015258789,134.75,123.1500015258789,128.0,1591091,0,0,124.98470922436307,0.0,5.3000030517578125,0.5482346864794465,,,,,
2021-02-03,128.3000030517578,134.0,125.4000015258789,126.75,1026359,0,0,125.25629242061491,0.0,-1.25,0.27158319625183935,,,,,
2021-02-04,127.30000305175781,129.25,126.5,126.75,327308,0,0,125.48609358667416,0.0,0.0,0.2298011660592465,,,,,
2021-02-05,127.5,127.8499984741211,125.1500015258789,125.5999984741211,281173,0,0,125.50361741551215,0.0,-1.1500015258789062,0.017523828837994415,,,,,
2021-02-08,126.30000305175781,126.9000015258789,124.0,124.9000015258789,246618,0,0,125.41075343249165,0.0,-0.6999969482421875,-0.09286398302050713,,,,,
2021-02-09,125.4000015258789,133.3000030517578,124.80000305175781,126.0,1860826,0,0,125.50140675056986,126.54230822049655,1.0999984741210938,0.09065331807821053,1.0409014699266947,,,,
2021-02-10,126.0,127.30000305175781,125.05000305175781,125.5,313829,0,0,125.50119032740525,126.46510020416346,-0.5,-0.00021642316460201982,-0.9639098767582084,-0.07720801633308838,-2.004811346684903,0.0,
