Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,1380.0,1405.0,1330.0,1399.0,3243306,0,0,0.0,0.0,,,,,,,
2021-01-05,1391.9000244140625,1429.75,1370.0,1416.699951171875,2464606,0,0,0.0,0.0,,,,,,,
2021-01-06,1426.0,1467.9000244140625,1418.3499755859375,1438.0999755859375,2653676,0,0,0.0,0.0,21.4000244140625,,,,,,
2021-01-07,1415.0,1451.4000244140625,1407.5,1434.0,1856080,0,0,0.0,0.0,-4.0999755859375,,,,,,
2021-01-08,1455.0,1471.300048828125,1441.050048828125,1455.0,1179674,0,0,0.0,0.0,21.0,,,,,,
2021-01-11,1465.0,1494.9000244140625,1437.6500244140625,1452.800048828125,1649471,0,0,0.0,0.0,-2.199951171875,,,,,,
2021-01-12,1459.0,1469.949951171875,1442.1500244140625,1452.449951171875,946879,0,0,0.0,0.0,-0.35009765625,,,,,,
2021-01-13,1467.0,1499.5999755859375,1436.0,1455.050048828125,2050579,0,0,0.0,0.0,2.60009765625,,,,,,
2021-01-14,1466.25,1473.949951171875,1420.949951171875,1436.6500244140625,1034417,0,0,0.0,0.0,-18.4000244140625,,,,,,
2021-01-15,1431.0,1486.0,1426.0,1474.5999755859375,2555661,0,0,0.0,0.0,37.949951171875,,,,,,
2021-01-18,1468.0,1516.550048828125,1424.1500244140625,1499.4000244140625,3330996,0,0,0.0,0.0,24.800048828125,,,,,,
2021-01-19,1513.0,1542.800048828125,1510.0,1519.300048828125,1906023,0,0,1452.754170735677,0.0,19.9000244140625,,,,,,
2021-01-20,1522.0,1573.0,1522.0,1564.949951171875,2015212,0,0,1470.0150600335537,0.0,45.64990234375,17.2608892978767,,,,,
2021-01-21,1575.0,1591.9000244140625,1525.050048828125,1545.8499755859375,1109695,0,0,1481.681970118536,0.0,-19.0999755859375,11.666910084982192,,,,,
2021-01-22,1545.8499755859375,1579.9000244140625,1510.3499755859375,1519.6500244140625,1559345,0,0,1487.5232092409246,0.0,-26.199951171875,5.8412391223887425,,,,,
