Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,809.2000122070312,811.9500122070312,796.25,807.4500122070312,64587,0,0,0.0,0.0,,,,,,,
2021-01-05,805.0,828.7999877929688,795.0499877929688,817.25,277953,0,0,0.0,0.0,,,,,,,
2021-01-06,820.0,823.0,791.5499877929688,807.9500122070312,134448,0,0,0.0,0.0,-9.29998779296875,,,,,,
2021-01-07,807.0999755859375,819.9000244140625,790.0,798.0,61761,0,0,0.0,0.0,-9.95001220703125,,,,,,
2021-01-08,800.0,822.0,794.1500244140625,812.0499877929688,96451,0,0,0.0,0.0,14.04998779296875,,,,,,
2021-01-11,818.9500122070312,818.9500122070312,800.0,805.9500122070312,73090,0,0,0.0,0.0,-6.0999755859375,,,,,,
2021-01-12,802.2999877929688,806.4500122070312,793.0,799.1500244140625,58589,0,0,0.0,0.0,-6.79998779296875,,,,,,
2021-01-13,802.0999755859375,804.75,772.3499755859375,791.2999877929688,109699,0,0,0.0,0.0,-7.85003662109375,,,,,,
2021-01-14,790.0,799.9500122070312,781.5499877929688,787.2000122070312,24741,0,0,0.0,0.0,-4.0999755859375,,,,,,
2021-01-15,787.5,794.0,780.0,782.4500122070312,25343,0,0,0.0,0.0,-4.75,,,,,,
2021-01-18,782.4500122070312,792.0,760.75,779.0499877929688,48526,0,0,0.0,0.0,-3.4000244140625,,,,,,
2021-01-19,782.9500122070312,794.7000122070312,766.0,769.3499755859375,74484,0,0,796.4291687011719,0.0,-9.70001220703125,,,,,,
2021-01-20,773.0999755859375,778.0,763.3499755859375,770.2000122070312,52253,0,0,792.3939138559194,0.0,0.85003662109375,-4.035254845252439,,,,,
2021-01-21,775.9000244140625,777.4000244140625,761.0,771.6500244140625,101492,0,0,789.20254624948,0.0,1.45001220703125,-3.191367606439485,,,,,
2021-01-22,775.0,775.0,748.0,757.5999755859375,86070,0,0,784.3406123012427,0.0,-14.050048828125,-4.861933948237265,,,,,
2021-01-25,759.0,763.2999877929688,731.3499755859375,755.1500244140625,96273,0,0,779.8497526262919,0.0,-2.449951171875,-4.490859674950798,,,,,
2021-01-27,761.7000122070312,778.0,740.5499877929688,748.1500244140625,165667,0,0,774.972871362872,0.0,-7.0,-4.876881263419932,,,,,
2021-01-28,750.0,769.9000244140625,725.5499877929688,735.9500122070312,45398,0,0,768.9693545696657,0.0,-12.20001220703125,-6.003516793206245,,,,,
2021-01-29,739.6500244140625,744.75,702.0,734.1500244140625,281670,0,0,763.6125345457267,0.0,-1.79998779296875,-5.356820023939008,,,,,
2021-02-01,730.5499877929688,789.0,728.6500244140625,778.7000122070312,85163,0,0,765.9336849551582,0.0,44.54998779296875,2.3211504094315387,,,,,
2021-02-02,786.2999877929688,805.0,776.6500244140625,802.2999877929688,105201,0,0,771.5285007763598,0.0,23.5999755859375,5.594815821201564,,,,,
2021-02-03,805.0,810.0,786.5,797.7000122070312,117938,0,0,775.5548871503094,0.0,-4.5999755859375,4.026386373949549,,,,,
2021-02-04,801.5999755859375,814.0,796.6500244140625,802.0,62474,0,0,779.6233660502618,0.0,4.29998779296875,4.068478899952424,,,,,
2021-02-05,805.9000244140625,821.4000244140625,797.7999877929688,815.0,77062,0,0,785.0659251194522,0.0,13.0,5.442559069190452,,,,,
2021-02-08,819.0,823.7999877929688,808.0,811.0999755859375,46836,0,0,789.0711636527576,0.0,-3.9000244140625,4.0052385333053735,,,,,
2021-02-09,815.2000122070312,818.7000122070312,795.5999755859375,805.0499877929688,149966,0,0,791.5294442897131,786.2250037560096,-6.04998779296875,2.4582806369554646,-5.304440533703428,,,,
2021-02-10,812.9000244140625,818.0999755859375,796.7999877929688,814.3499755859375,293912,0,0,795.0402952583629,788.308335002671,9.29998779296875,3.5108509686498337,6.731960255691888,2.0833312466613734,12.036400789395316,0.0,
2021-02-11,814.3499755859375,835.0,800.0,826.5999755859375,379273,0,0,799.8956306933744,791.1447528236537,12.25,4.855335435011511,8.750877869720739,2.8364178209826605,15.482838125412627,0.0,
2021-02-12,834.0,834.0,812.0,814.9500122070312,106854,0,0,802.2116893877832,792.9081053705705,-11.64996337890625,2.3160586944087527,9.303584017212643,1.763352546916849,18.05446188693338,0.0,
