Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,703.2338892915487,704.3206876122589,683.3758052112281,699.7266235351562,390819,0.0,0,0.0,0.0,,,,,,,
2021-01-05,701.4555916977736,714.7437413752741,691.5759354766782,700.9616088867188,348631,0.0,0,0.0,0.0,,,,,,,
2021-01-06,700.4675934449745,706.8399834708558,696.5157311406305,702.196533203125,203117,0.0,0,0.0,0.0,1.23492431640625,,,,,,
2021-01-07,705.5061816676396,719.1401546243937,702.4435125545324,714.8424682617188,526207,0.0,0,0.0,0.0,12.64593505859375,,,,,,
2021-01-08,719.2389154385105,726.6486570123963,712.323156636217,718.0533447265625,394185,0.0,0,0.0,0.0,3.21087646484375,,,,,,
2021-01-11,721.6594586269609,743.691078654507,721.6594586269609,741.0235595703125,435389,0.0,0,0.0,0.0,22.97021484375,,,,,,
2021-01-12,741.9621678363013,743.7404938615342,729.2173874376341,732.4777221679688,508522,0.0,0,0.0,0.0,-8.54583740234375,,,,,,
2021-01-13,738.9982617550863,745.914020889158,724.2281641157635,742.3079223632812,264788,0.0,0,0.0,0.0,9.8302001953125,,,,,,
2021-01-14,740.6778368786821,742.8019267798796,726.3029491774248,734.5030517578125,144937,0.0,0,0.0,0.0,-7.80487060546875,,,,,,
2021-01-15,734.5030303780666,750.3598660467756,728.3282454369312,742.3079223632812,267657,0.0,0,0.0,0.0,7.80487060546875,,,,,,
2021-01-18,745.9140002049811,753.0273643200425,729.2173580668947,735.4415893554688,381605,0.0,0,0.0,0.0,-6.8663330078125,,,,,,
2021-01-19,743.2958684001285,765.673312558378,740.183813052045,760.239501953125,504243,0.0,0,727.0068206787109,0.0,24.79791259765625,,,,,,
2021-01-20,762.9070367685323,778.4181085125778,760.8322728597298,773.774658203125,502566,0.0,0,734.2018726055438,0.0,13.53515625,7.195051926832889,,,,,
