Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,97.0,97.19999694824219,94.3499984741211,95.25,5396883,0,0,0.0,0.0,,,,,,,
2021-01-05,93.0,95.3499984741211,92.9000015258789,93.8499984741211,3293611,0,0,0.0,0.0,,,,,,,
2021-01-06,94.3499984741211,95.5,92.5,93.5999984741211,4951975,0,0,0.0,0.0,-0.25,,,,,,
2021-01-07,94.44999694824219,95.0999984741211,92.05000305175781,93.44999694824219,4621284,0,0,0.0,0.0,-0.15000152587890625,,,,,,
2021-01-08,94.4000015258789,94.94999694824219,93.5,93.8499984741211,2563972,0,0,0.0,0.0,0.40000152587890625,,,,,,
2021-01-11,94.3499984741211,94.3499984741211,92.55000305175781,92.9000015258789,2567331,0,0,0.0,0.0,-0.9499969482421875,,,,,,
2021-01-12,93.5,95.6500015258789,93.4000015258789,93.75,5519876,0,0,0.0,0.0,0.8499984741210938,,,,,,
2021-01-13,94.4000015258789,94.75,91.1500015258789,92.5999984741211,3368045,0,0,0.0,0.0,-1.1500015258789062,,,,,,
2021-01-14,92.6500015258789,92.94999694824219,91.0,91.25,2440027,0,0,0.0,0.0,-1.3499984741210938,,,,,,
2021-01-15,91.8499984741211,91.9000015258789,88.25,89.55000305175781,4545010,0,0,0.0,0.0,-1.6999969482421875,,,,,,
2021-01-18,90.1500015258789,90.5,86.1500015258789,87.25,2930872,0,0,0.0,0.0,-2.3000030517578125,,,,,,
2021-01-19,88.3499984741211,91.19999694824219,88.1500015258789,90.19999694824219,3282509,0,0,92.29166603088379,0.0,2.9499969482421875,,,,,,
2021-01-20,90.25,93.69999694824219,89.0,90.75,3768462,0,0,92.05448664151706,0.0,0.5500030517578125,-0.23717938936673022,,,,,
2021-01-21,91.25,93.5,88.5,89.1500015258789,6321535,0,0,91.60764277757274,0.0,-1.5999984741210938,-0.4468438639443235,,,,,
2021-01-22,89.1500015258789,90.1500015258789,87.0,87.94999694824219,2393327,0,0,91.04492803459881,0.0,-1.2000045776367188,-0.5627147429739239,,,,,
2021-01-25,88.0999984741211,88.8499984741211,84.55000305175781,85.55000305175781,2006536,0,0,90.19955496031558,0.0,-2.399993896484375,-0.8453730742832306,,,,,
2021-01-27,85.69999694824219,85.69999694824219,83.1500015258789,84.0999984741211,1994231,0,0,89.2611616547472,0.0,-1.4500045776367188,-0.9383933055683826,,,,,
2021-01-28,81.5999984741211,83.80000305175781,81.0,81.9000015258789,2464110,0,0,88.12867548107515,0.0,-2.1999969482421875,-1.1324861736720493,,,,,
2021-01-29,82.6500015258789,84.5,82.25,82.80000305175781,2064171,0,0,87.30887972271863,0.0,0.9000015258789062,-0.8197957583565199,,,,,
2021-02-01,83.30000305175781,85.69999694824219,83.0,84.69999694824219,3980416,0,0,86.90751314202996,0.0,1.899993896484375,-0.4013665806886735,,,,,
2021-02-02,85.55000305175781,87.0999984741211,85.0999984741211,85.4000015258789,2236323,0,0,86.67558827800671,0.0,0.7000045776367188,-0.23192486402324164,,,,,
2021-02-03,85.19999694824219,86.69999694824219,84.05000305175781,85.5,1909598,0,0,86.49472854292877,0.0,0.09999847412109375,-0.18085973507794506,,,,,
2021-02-04,85.94999694824219,88.19999694824219,85.5,86.8499984741211,2513718,0,0,86.5493854554199,0.0,1.3499984741210938,0.05465691249112581,,,,,
2021-02-05,89.0,92.0,88.0,88.3499984741211,6158603,0,0,86.82640284291239,0.0,1.5,0.27701738749249216,,,,,
2021-02-08,88.5999984741211,90.30000305175781,87.80000305175781,88.19999694824219,1970089,0,0,87.03772501296312,0.0,-0.15000152587890625,0.21132217005073528,,,,,
2021-02-09,88.80000305175781,88.80000305175781,86.5,86.80000305175781,2601922,0,0,87.00115240354691,89.05769201425406,-1.399993896484375,-0.03657260941621132,2.056539610707148,,,,
2021-02-10,87.5,90.4000015258789,87.05000305175781,87.9000015258789,4611476,0,0,87.13943688390569,88.9719371632633,1.0999984741210938,0.13828448035877727,-1.8325002793576175,-0.08575485099075308,-3.8890398900647654,0.0,
2021-02-11,87.30000305175781,89.69999694824219,87.0,87.75,3147223,0,0,87.23336967099712,88.88142329931787,-0.15000152587890625,0.0939327870914326,-1.6480536283207528,-0.09051386394543215,-3.4805539076783703,0.0,
2021-02-12,93.80000305175781,93.80000305175781,89.8499984741211,90.69999694824219,11331555,0,0,87.76669694441944,89.01613245849745,2.9499969482421875,0.5333272734223158,-1.2494355140780158,0.13470915917957882,-2.8974891423987685,0.0,
2021-02-15,91.4000015258789,91.55000305175781,89.0,89.30000305175781,2256521,0,0,88.00259019170225,89.03715990985008,-1.399993896484375,0.23589324728281724,-1.0345697181478215,0.02102745135262296,-2.2840052322258373,0.0,
2021-02-16,88.94999694824219,89.05000305175781,87.0,87.3499984741211,2598270,0,0,87.90219146592054,88.91218498868497,-1.9500045776367188,-0.10039872578171583,-1.0099935227644323,-0.124974921165105,-2.044563240912254,0.0,
2021-02-17,87.30000305175781,90.6500015258789,86.0999984741211,88.3499984741211,7370408,0,0,87.97108485179756,88.87054154316172,1.0,0.06889338587701843,-0.8994566913641648,-0.041643445523249056,-1.9094502141285972,0.0,
2021-02-18,88.55000305175781,89.30000305175781,87.55000305175781,88.25,2762268,0,0,88.01399487459794,88.82457550292752,-0.09999847412109375,0.042910022800384695,-0.8105806283295749,-0.04596604023420525,-1.7100373196937397,0.0,
2021-02-19,88.0,88.5,85.44999694824219,86.25,3591693,0,0,87.74261104773672,88.63386620641437,-2.0,-0.271383826861225,-0.8912551586776516,-0.19070929651314827,-1.7018357870072265,0.0,
2021-02-22,86.25,86.25,83.0,83.80000305175781,3541130,0,0,87.13605597143227,88.27580226903241,-2.4499969482421875,-0.6065550763044456,-1.1397462976001407,-0.3580639373819565,-2.0310014562777923,1.2702649724163533,
2021-02-23,84.19999694824219,84.75,82.55000305175781,82.94999694824219,5644304,0,0,86.4920468909415,87.88129817119611,-0.850006103515625,-0.6440090804907754,-1.3892512802546122,-0.3945040978363039,-2.528997577854753,1.294062233984005,0.02379726156765183
2021-02-24,83.5,85.1500015258789,83.05000305175781,83.75,4047544,0,0,86.07019352310434,87.57527608444084,0.8000030517578125,-0.42185336783715854,-1.5050825613365078,-0.306022086755263,-2.89433384159112,1.3362662994545058,0.04220406547050071
2021-02-25,84.0,86.69999694824219,84.0,84.94999694824219,4060809,0,0,85.89785558851015,87.38081096324093,1.1999969482421875,-0.17233793459418223,-1.4829553747307784,-0.19446512119991155,-2.988037936067286,1.3656041145097604,0.029337815055254568
2021-02-26,83.69999694824219,84.75,82.5,82.6500015258789,2622012,0,0,85.39818573272073,87.03038063454744,-2.2999954223632812,-0.4996698557894206,-1.6321949018267077,-0.35043032869349133,-3.115150276557486,1.41892227197315,0.05331815746338964
2021-03-01,83.69999694824219,84.94999694824219,82.80000305175781,83.25,3336645,0,0,85.06769561999447,86.75035243939578,0.5999984741210938,-0.3304901127262667,-1.6826568194013163,-0.2800281951516581,-3.314851721228024,1.4716691814587834,0.05274690948563343
2021-03-02,83.5,84.9000015258789,83.19999694824219,83.8499984741211,2549216,0,0,84.88035759755242,86.53551140493099,0.5999984741210938,-0.18733802244204867,-1.6551538073785679,-0.21484103446479708,-3.337810626779884,1.5083661066427403,0.03669692518395684
2021-03-03,84.9000015258789,89.80000305175781,83.5999984741211,88.8499984741211,13298294,0,0,85.49107157856298,86.70695489153766,5.0,0.6107139810105622,-1.2158833129746824,0.17144348660667674,-2.8710371203532503,1.4498695479091288,-0.05849655873361148
2021-03-04,86.5,90.5999984741211,86.0,87.55000305175781,6427286,0,0,85.8078302667468,86.76940290340582,-1.2999954223632812,0.3167586881838247,-0.9615726366590138,0.06244801186815607,-2.1774559496336963,1.352210165659106,-0.09765938225002291
2021-03-05,87.5,87.94999694824219,84.30000305175781,84.94999694824219,5167266,0,0,85.67585591005378,86.63463209191221,-2.600006103515625,-0.13197435669302138,-0.9587761818584255,-0.1347708114936097,-1.9203488185174393,1.27352336889897,-0.0786867967601359
2021-03-08,84.8499984741211,86.3499984741211,83.5999984741211,84.5999984741211,5189578,0,0,85.51033938144876,86.48391849059435,-0.34999847412109375,-0.16551652860502486,-0.9735791091455894,-0.15071360131786093,-1.932355291004015,1.2135345169482938,-0.05998885195067616
2021-03-09,84.5999984741211,85.4000015258789,82.80000305175781,83.5,1992440,0,0,85.20105639968742,86.26288749129107,-1.0999984741210938,-0.30928298176134206,-1.0618310916036506,-0.22103099930328085,-2.03541020074924,1.1831938318793653,-0.030340685068928508
2021-03-10,85.25,85.9000015258789,82.69999694824219,83.0999984741211,3145509,0,0,84.87781671883107,86.02859941594514,-0.40000152587890625,-0.32323968085634647,-1.1507826971140673,-0.23428807534592977,-2.212613788717718,1.1767116049263058,-0.0064822269530595555
2021-03-12,83.94999694824219,84.19999694824219,82.0,82.55000305175781,2583424,0,0,84.51969153928134,85.77092561119052,-0.5499954223632812,-0.3581251795497309,-1.251234071909181,-0.2576738047546172,-2.4020167690232483,1.191616098322881,0.01490449339657518
