Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,766.0,779.8499755859375,765.2999877929688,778.5,725041,0,0,0.0,0.0,,,,,,,
2021-01-05,776.7999877929688,798.7000122070312,771.1500244140625,791.4000244140625,865992,0,0,0.0,0.0,,,,,,,
2021-01-06,791.5,794.3499755859375,775.5999755859375,783.0,1007682,0,0,0.0,0.0,-8.4000244140625,,,,,,
2021-01-07,788.9000244140625,797.9000244140625,782.2000122070312,792.0,873088,0,0,0.0,0.0,9.0,,,,,,
2021-01-08,793.4500122070312,812.9500122070312,792.6500244140625,810.5999755859375,967826,0,0,0.0,0.0,18.5999755859375,,,,,,
2021-01-11,813.0,819.8499755859375,803.2000122070312,810.7999877929688,1083106,0,0,0.0,0.0,0.20001220703125,,,,,,
2021-01-12,810.9000244140625,814.6500244140625,798.5999755859375,803.1500244140625,596031,0,0,0.0,0.0,-7.64996337890625,,,,,,
2021-01-13,803.2000122070312,805.9000244140625,787.7000122070312,796.5999755859375,715762,0,0,0.0,0.0,-6.550048828125,,,,,,
2021-01-14,798.9000244140625,803.0,785.0999755859375,794.0999755859375,779167,0,0,0.0,0.0,-2.5,,,,,,
2021-01-15,792.0,794.4000244140625,770.0,777.5,873073,0,0,0.0,0.0,-16.5999755859375,,,,,,
2021-01-18,772.4000244140625,784.0499877929688,764.1500244140625,775.7999877929688,1416611,0,0,0.0,0.0,-1.70001220703125,,,,,,
2021-01-19,774.7999877929688,795.7999877929688,774.7999877929688,789.5,1248067,0,0,791.9124959309896,0.0,13.70001220703125,,,,,,
2021-01-20,795.6500244140625,805.7999877929688,788.3499755859375,794.1500244140625,868874,0,0,792.2567310822317,0.0,4.6500244140625,0.34423515124206006,,,,,
2021-01-21,795.0999755859375,822.9500122070312,792.5,805.25,3004198,0,0,794.255695531119,0.0,11.0999755859375,1.9989644488873637,,,,,
2021-01-22,811.7000122070312,812.7999877929688,771.0499877929688,773.4000244140625,1162797,0,0,791.0471307438796,0.0,-31.8499755859375,-3.2085647872394247,,,,,
2021-01-25,778.0,778.9000244140625,737.0999755859375,748.4500122070312,1706682,0,0,784.4937278920568,0.0,-24.95001220703125,-6.553402851822852,,,,,
2021-01-27,748.4500122070312,755.5999755859375,729.3499755859375,732.2000122070312,1472938,0,0,776.4485408635913,0.0,-16.25,-8.04518702846542,,,,,
2021-01-28,720.0,741.7000122070312,720.0,731.4500122070312,1199506,0,0,769.5256903010436,0.0,-0.75,-6.922850562547751,,,,,
2021-01-29,740.0,741.6500244140625,700.0,706.8499755859375,2035019,0,0,759.8832726525658,0.0,-24.60003662109375,-9.642417648477817,,,,,
2021-02-01,713.0999755859375,724.7000122070312,698.4000244140625,720.8499755859375,1117330,0,0,753.8781500269306,0.0,14.0,-6.005122625635181,,,,,
2021-02-02,731.9000244140625,746.4500122070312,720.7000122070312,724.4500122070312,1753803,0,0,749.3507442084846,0.0,3.60003662109375,-4.527405818446027,,,,,
2021-02-03,737.0,737.0,715.2999877929688,728.9500122070312,1579882,0,0,746.2121700544149,0.0,4.5,-3.1385741540697154,,,,,
2021-02-04,730.7000122070312,736.0,722.0,733.7999877929688,930297,0,0,744.3026035526539,0.0,4.8499755859375,-1.9095665017609917,,,,,
2021-02-05,737.4000244140625,740.5999755859375,720.0,730.1500244140625,886998,0,0,742.1252836851783,0.0,-3.64996337890625,-2.177319867475603,,,,,
2021-02-08,742.7000122070312,758.0,728.2000122070312,751.9500122070312,2158216,0,0,743.636780380848,0.0,21.79998779296875,1.5114966956697344,,,,,
2021-02-09,758.4000244140625,769.5,752.7000122070312,762.1500244140625,2718805,0,0,746.4849717705733,767.1923100398137,10.20001220703125,2.8481913897253435,20.70733826924038,,,,
2021-02-10,780.0,792.7999877929688,746.0999755859375,762.7999877929688,8686682,0,0,748.9949742355572,766.8669528363437,0.64996337890625,2.5100024649838133,-17.87197860078652,-0.32535720347004826,-38.5793168700269,0.0,
2021-02-11,763.0,775.0,756.7000122070312,771.75,1605676,0,0,752.4957474300869,767.2286600336515,8.95001220703125,3.5007731945297564,-14.732912603564614,0.36170719730785095,-32.604891204351134,0.0,
2021-02-12,770.2999877929688,773.0,753.7000122070312,770.3499755859375,1497926,0,0,755.2425517617562,767.4598685930802,-1.4000244140625,2.7468043316692956,-12.217316831323956,0.23120855942863727,-26.95022943488857,0.0,
2021-02-15,765.0,774.9000244140625,760.5,764.0499877929688,914748,0,0,756.5975419204043,767.207284830109,-6.29998779296875,1.3549901586480928,-10.609742909704664,-0.25258376297119867,-22.82705974102862,0.0,
